drugbank_id,drugname,drug_type,target,approved,experimental,illicit,investigational,nutraceutical,withdrawn 
DB02411,"2-(11-{2-[Benzenesulfonyl-(3-Methyl-Butyl)-Amino]-1-Hydroxy-Ethyl}-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-8-Yl)-Acetamide, Inhibitor 2",small molecule,['BE0000787'],0,1,0,0,0,0
DB02413,Hydroxyethylcysteine,small molecule,['BE0001907'],0,1,0,0,0,0
DB02414,Cyclo(his-pro),small molecule,['BE0001584'],0,1,0,0,0,0
DB02415,N-Octyl-2-Hydroxyethyl Sulfoxide,small molecule,"['BE0001326', 'BE0004172', 'BE0003941']",0,1,0,0,0,0
DB02418,"(R,R)-2,3-Butanediol",small molecule,['BE0004530'],0,1,0,0,0,0
DB02419,Ethyl Oxo(Piperidin-1-Yl)Acetate,small molecule,['BE0001014'],0,1,0,0,0,0
DB02420,"[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,",small molecule,['BE0000623'],0,1,0,0,0,0
DB02421,Uridine-5'-diphosphate-mannose,small molecule,['BE0001901'],0,1,0,0,0,0
DB02422,Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside,small molecule,['BE0001414'],0,1,0,0,0,0
DB02424,Geldanamycin,small molecule,"['BE0001898', 'BE0001120', 'BE0001165']",0,1,0,1,0,0
DB02425,Hexadecyl Octanoate,small molecule,['BE0002743'],0,1,0,0,0,0
DB02426,Carboxyatractyloside,small molecule,['BE0000599'],0,1,0,0,0,0
DB02427,"2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline",small molecule,['BE0000330'],0,1,0,0,0,0
DB02428,Quinaldic Acid,small molecule,['BE0001732'],0,1,0,0,0,0
DB02429,4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide,small molecule,['BE0000322'],0,1,0,0,0,0
DB02430,Trehalose-6-Phosphate,small molecule,['BE0001867'],0,1,0,0,0,0
DB02431,Cytidine-5'-Triphosphate,small molecule,"['BE0002744', 'BE0002745', 'BE0001839', 'BE0001644', 'BE0001661', 'BE0001522', 'BE0001480', 'BE0002020']",0,1,0,0,0,0
DB02432,RU90395,small molecule,['BE0000838'],0,1,0,0,0,0
DB02433,"{[(2,2-Dihydroxy-Ethyl)-(2,3,4,5-Tetrahydroxy-6-Phosphonooxy-Hexyl)-Amino]-Methyl}-Phosphonic Acid",small molecule,"['BE0001394', 'BE0001253']",0,1,0,0,0,0
DB02434,4-(2-Thienyl)Butyric Acid,small molecule,['BE0001389'],0,1,0,0,0,0
DB02435,Aminomethylcyclohexane,small molecule,"['BE0001291', 'BE0001739']",0,1,0,0,0,0
DB02436,{4-[(2S)-2-({[(1S)-1-Carboxy-2-phenylethyl]carbamoyl}amino)-3-oxo-3-(pentylamino)propyl]phenoxy}malonic acid,small molecule,['BE0000623'],0,1,0,0,0,0
DB02437,(5r)-5-Amino-6-Hydroxyhexylcarbamic Acid,small molecule,"['BE0001801', 'BE0001535', 'BE0000124']",0,1,0,0,0,0
DB02438,3-O-Methylfructose in Linear Form,small molecule,['BE0001330'],0,1,0,0,0,0
DB02441,"2-Butyl-5,6-Dihydro-1h-Imidazo[4,5-D]Pyridazine-4,7-Dione",small molecule,['BE0001405'],0,1,0,0,0,0
DB02442,Dioxyselenocysteine,small molecule,['BE0001377'],0,1,0,0,0,0
DB02443,Methicillin Acyl-Serine,small molecule,['BE0001904'],0,1,0,0,0,0
DB02445,2-Deoxy-2-Amino Glucitol-6-Phosphate,small molecule,"['BE0001567', 'BE0001626', 'BE0001423']",0,1,0,0,0,0
DB02446,Glutamine hydroxamate,small molecule,['BE0001423'],0,1,0,0,0,0
DB02447,"3,8,9,10-tetrahydroxy-7-hydroxymethyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione",small molecule,['BE0000916'],0,1,0,0,0,0
DB02448,N-Tridecanoic Acid,small molecule,"['BE0001640', 'BE0003997', 'BE0003768']",0,1,0,0,0,0
DB02449,3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid,small molecule,['BE0001116'],0,1,0,0,0,0
DB02450,"2-Benzo[1,3]Dioxol-5-Ylmethyl-3-Benzyl-Succinic Acid",small molecule,['BE0003881'],0,1,0,0,0,0
DB02451,B-nonylglucoside,small molecule,"['BE0003895', 'BE0003896', 'BE0003897', 'BE0001200', 'BE0000880', 'BE0003898', 'BE0000683', 'BE0003899', 'BE0003900', 'BE0003901', 'BE0003902', 'BE0001028', 'BE0003904']",0,1,0,0,0,0
DB02452,Thymidine 5'-triphosphate,small molecule,"['BE0002493', 'BE0001912', 'BE0001910', 'BE0004639', 'BE0001883', 'BE0001782', 'BE0001260', 'BE0001442', 'BE0001218']",0,1,0,0,0,0
DB02453,Antimonous acid,small molecule,['BE0001885'],0,1,0,0,0,0
DB02456,Aracytidine 5'-monophosphate,small molecule,['BE0001600'],0,1,0,0,0,0
DB02457,Undecyl-Phosphinic Acid Butyl Ester,small molecule,['BE0003620'],0,1,0,0,0,0
DB02458,"S-(2,4-dinitrophenyl)glutathione",small molecule,"['BE0000807', 'BE0001189']",0,1,0,0,0,0
DB02459,4-guanidinobenzoic acid,small molecule,['BE0001701'],0,1,0,0,0,0
DB02460,Hydrogenobyrinic acid,small molecule,['BE0001816'],0,1,0,0,0,0
DB02461,S-Methyl Phosphocysteine,small molecule,['BE0002023'],0,1,0,0,0,0
DB02462,Thiocoumarin,small molecule,['BE0000005'],0,1,0,0,0,0
DB02463,2-(2-Hydroxy-Phenyl)-1h-Indole-5-Carboxamidine,small molecule,['BE0001739'],0,1,0,0,0,0
DB02464,Benzylamine,small molecule,"['BE0004529', 'BE0001739']",0,1,0,0,0,0
DB02465,Methoxy arachidonyl fluorophosphonate,small molecule,['BE0002194'],0,1,0,0,0,0
DB02466,BMS-181156,small molecule,['BE0000144'],0,1,0,0,0,0
DB02467,L-methionine (S)-S-oxide,small molecule,"['BE0002490', 'BE0004533', 'BE0002060', 'BE0002746', 'BE0001438']",0,1,0,0,0,0
DB02468,12-Phenylheme,small molecule,['BE0000735'],0,1,0,0,0,0
DB02470,D-Glycero-D-Mannopyranose-7-Phosphate,small molecule,['BE0001887'],0,1,0,0,0,0
DB02471,Nojirimycine Tetrazole,small molecule,"['BE0004338', 'BE0000916', 'BE0004111']",0,1,0,0,0,0
DB02472,"7,8-dihydroinosine",small molecule,['BE0002214'],0,1,0,0,0,0
DB02473,"6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",small molecule,['BE0000895'],0,1,0,0,0,0
DB02474,BMSC-0013,small molecule,['BE0001496'],0,1,0,0,0,0
DB02475,Deoxyamidinoproclavaminic acid,small molecule,['BE0001314'],0,1,0,0,0,0
DB02477,N-({4-[4-(2-Methyl-1H-imidazol-1-yl)butyl]phenyl}acetyl)-L-seryl-N-(2-cyclohexylethyl)-L-lysinamide,small molecule,['BE0001502'],0,1,0,0,0,0
DB02479,(R)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide,small molecule,['BE0000322'],0,1,0,0,0,0
DB02480,(S)-4-bromo-3-hydroxy-3-methylbutyl diphosphate,small molecule,['BE0001417'],0,1,0,0,0,0
DB02481,N-Benzylformamide,small molecule,['BE0000400'],0,1,0,0,0,0
DB02482,Phosphonothreonine,small molecule,"['BE0001200', 'BE0003761', 'BE0004475', 'BE0001913', 'BE0001652', 'BE0002789', 'BE0002790', 'BE0001385', 'BE0000991', 'BE0000923']",0,1,0,0,0,0
DB02483,Etheno-NAD,small molecule,"['BE0000425', 'BE0001241']",0,1,0,0,0,0
DB02484,Cytidine 5'-diphosphoglycerol,small molecule,['BE0001644'],0,1,0,0,0,0
DB02485,Cytidine-5'-Monophosphate-5-N-Acetylneuraminic Acid,small molecule,['BE0004564'],0,1,0,0,0,0
DB02486,2-Hydroxyethyl Disulfide,small molecule,"['BE0002281', 'BE0001248']",0,1,0,0,0,0
DB02489,9-Methylguanine,small molecule,['BE0001289'],0,1,0,0,0,0
DB02490,(Diaminomethyl-Methyl-Amino)-Acetic Acid,small molecule,['BE0000714'],0,1,0,0,0,0
DB02491,4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine,small molecule,['BE0000748'],0,1,0,0,0,0
DB02492,Ghavamiol,small molecule,['BE0003505'],0,1,0,0,0,0
DB02493,Hydantocidin-5'-phosphate,small molecule,['BE0001441'],0,1,0,0,0,0
DB02494,(S)-3-phenyllactic acid,small molecule,"['BE0004112', 'BE0003823', 'BE0003824', 'BE0003825', 'BE0003826', 'BE0003827', 'BE0003828', 'BE0003829', 'BE0003830', 'BE0003831', 'BE0003832', 'BE0003833', 'BE0003834', 'BE0003835', 'BE0003753']",0,1,0,0,0,0
DB02496,1-Deoxy-D-xylulose 5-phosphate,small molecule,"['BE0001575', 'BE0001540']",0,1,0,0,0,0
DB02497,L-Alpha-Glycerophosphorylserine,small molecule,['BE0004149'],0,1,0,0,0,0
DB02498,Carba-nicotinamide-adenine-dinucleotide,small molecule,['BE0001717'],0,1,0,0,0,0
DB02499,Dinor-N(Omega)-Hydroxy-L-Arginine,small molecule,['BE0000286'],0,1,0,0,0,0
DB02501,N(2)-succinyl-L-arginine,small molecule,['BE0001871'],0,1,0,0,0,0
DB02503,4-(Carboxyvin-2-Yl)Phenylboronic Acid,small molecule,['BE0001358'],0,1,0,0,0,0
DB02504,[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid,small molecule,['BE0001640'],0,1,0,0,0,0
DB02506,"2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid",small molecule,"['BE0003810', 'BE0003750', 'BE0002326', 'BE0003749', 'BE0003811']",0,1,0,0,0,0
DB02508,Isopentyl Pyrophosphate,small molecule,"['BE0001517', 'BE0000776', 'BE0002499', 'BE0004143']",0,1,0,0,0,0
DB02509,Farnesol,small molecule,"['BE0002196', 'BE0001777']",0,1,0,0,0,0
DB02510,5'-O-(L-Prolylsulfamoyl)adenosine,small molecule,['BE0000188'],0,1,0,0,0,0
DB02512,"1,6-Fructose Diphosphate (Linear Form)",small molecule,"['BE0001683', 'BE0004565']",0,1,0,0,0,0
DB02515,sn-glycerol 3-phosphate,small molecule,"['BE0001073', 'BE0004565', 'BE0001540', 'BE0001256']",0,1,0,0,0,0
DB02516,(R)-carnitinyl-CoA betaine,small molecule,['BE0001666'],0,1,0,0,0,0
DB02517,D-Glutamic Acid,small molecule,['BE0001346'],0,1,0,0,0,0
DB02518,N-Acetylalanine,small molecule,['BE0000747'],0,1,0,0,0,0
DB02519,Indirubin-5-sulphonate,small molecule,"['BE0000916', 'BE0001827']",0,1,0,0,0,0
DB02520,Ditiocarb,small molecule,[],0,1,0,0,0,0
DB02521,Flaviolin,small molecule,['BE0002707'],0,1,0,0,0,0
DB02522,Phosphonopyruvate,small molecule,['BE0001894'],0,1,0,0,0,0
DB02524,"2',3'-O-{4-[Hydroxy(oxido)-¦Ë5-azanylidene]-2,6-dinitro-2,5-cyclohexadiene-1,1-diyl}adenosine 5'-(tetrahydrogen triphosphate)",small molecule,['BE0001431'],0,1,0,0,0,0
DB02526,CRA_10655,small molecule,"['BE0001739', 'BE0000895']",0,1,0,0,0,0
DB02527,Cyclic adenosine monophosphate,small molecule,"['BE0004631', 'BE0003425', 'BE0004497', 'BE0002794', 'BE0002013']",0,1,0,0,0,0
DB02528,Tetrazolyl Histidine,small molecule,['BE0004467'],0,1,0,0,0,0
DB02529,"(2R,4S,5R,6R)-5-Acetamido-4-amino-6-(diethylcarbamoyl)oxane-2-carboxylic acid",small molecule,['BE0001667'],0,1,0,0,0,0
DB02530,gamma-Aminobutyric acid,small molecule,"['BE0000347', 'BE0000217', 'BE0002340']",1,0,0,1,0,0
DB02531,Isobutyric acid,small molecule,['BE0002742'],0,1,0,0,0,0
DB02532,"2,4,6-Triaminoquinazoline",small molecule,"['BE0001467', 'BE0003983']",0,1,0,0,0,0
DB02534,2-Allylphenol,small molecule,['BE0001248'],0,1,0,0,0,0
DB02535,Aminodi(Ethyloxy)Ethylaminocarbonylbenzenesulfonamide,small molecule,['BE0000322'],0,1,0,0,0,0
DB02538,"N-[4-(2-Methylimidazo[1,2-a]Pyridin-3-Yl)-2-Pyrimidinyl]Acetamide",small molecule,['BE0001072'],0,1,0,0,0,0
DB02540,"10-formyl-5,8,10-trideazafolic acid",small molecule,['BE0001476'],0,1,0,0,0,0
DB02541,4-Hydroxybutan-1-Aminium,small molecule,['BE0001583'],0,1,0,0,0,0
DB02542,(4s)-5-Fluoro-L-Leucine,small molecule,['BE0004560'],0,1,0,0,0,0
DB02543,Pyrrole-2-Carboxylate,small molecule,['BE0001301'],0,1,0,0,0,0
DB02544,"N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine",small molecule,['BE0001553'],0,1,0,0,0,0
DB02545,Fexaramine,small molecule,['BE0001777'],0,1,0,0,0,0
DB02546,Vorinostat,small molecule,"['BE0002365', 'BE0002366', 'BE0002367', 'BE0002368', 'BE0001608', 'BE0002796']",1,0,0,1,0,0
DB02547,Guanosine-5'-Diphosphate-Rhamnose,small molecule,['BE0003278'],0,1,0,0,0,0
DB02548,D-glucitol 6-phosphate,small molecule,['BE0001199'],0,1,0,0,0,0
DB02549,3'-O-Acetylthymidine-5'-diphosphate,small molecule,['BE0001669'],0,1,0,0,0,0
DB02550,"8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-2-Fluoro-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine",small molecule,['BE0001120'],0,1,0,0,0,0
DB02551,"6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",small molecule,['BE0000895'],0,1,0,0,0,0
DB02552,Geranyl Diphosphate,small molecule,"['BE0001303', 'BE0001748', 'BE0004106', 'BE0000776', 'BE0003570', 'BE0004107']",0,1,0,0,0,0
DB02553,Glutathionylspermidine disulfide,small molecule,['BE0000648'],0,1,0,0,0,0
DB02555,SP4160,small molecule,['BE0001029'],0,1,0,0,0,0
DB02556,D-Phenylalanine,small molecule,"['BE0000273', 'BE0001026']",0,1,0,0,0,0
DB02557,Phosphoramidon,small molecule,"['BE0000266', 'BE0008984']",0,1,0,0,0,0
DB02558,N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine,small molecule,['BE0000266'],0,1,0,0,0,0
DB02559,"6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine",small molecule,['BE0000330'],0,1,0,0,0,0
DB02560,[(1S)-1-acetamido-2-(4-chlorophenyl)ethyl]-[(2S)-2-amino-3-hydroxy-3-oxo-propoxy]-dihydroxy-boron,small molecule,['BE0001397'],0,1,0,0,0,0
DB02561,Beta-D-Fructopyranose,small molecule,['BE0002736'],0,1,0,0,0,0
DB02562,"Quinonoid 7,8-Tetrahydrobiopterin",small molecule,['BE0000753'],0,1,0,0,0,0
DB02563,Hexanoyl-CoA,small molecule,['BE0004500'],0,1,0,0,0,0
DB02565,4-(dimethylamino)-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide,small molecule,['BE0001608'],0,1,0,0,0,0
DB02566,8-Hydroxy-4-(1-Hydroxyethyl)Quinoline-2-Carboxylic Acid,small molecule,"['BE0004325', 'BE0004326']",0,1,0,0,0,0
DB02567,PD173955,small molecule,['BE0001902'],0,1,0,0,0,0
DB02568,Peldesine,small molecule,['BE0000250'],0,0,0,1,0,0
DB02569,"2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Diphosphate",small molecule,['BE0003106'],0,1,0,0,0,0
DB02570,PD150606,small molecule,['BE0004144'],0,1,0,0,0,0
DB02571,Allysine,small molecule,['BE0001643'],0,1,0,0,0,0
DB02572,"1,3-bis-([3-[3-[3-(4-{3-[3-nitro-5-(galactopyranosyloxy)-benzoylamino]-propyl}-piperazin-1-yl)-propylamino-3,4-dioxo-cyclobutenyl]-amino-propoxy-ethoxy-ethoxy]-propyl-]amino-carbonyloxy)-2-amino-propane",small molecule,['BE0001496'],0,1,0,0,0,0
DB02573,"2'-deoxycytidine-2'-deoxyadenosine-3',5'-monophosphate",small molecule,['BE0003317'],0,1,0,0,0,0
DB02574,BV2,small molecule,['BE0001496'],0,1,0,0,0,0
DB02576,F-Loop of Vitamin B12,small molecule,['BE0001771'],0,1,0,0,0,0
DB02579,Acrylic Acid,small molecule,['BE0002015'],0,1,0,0,0,0
DB02580,Pentaglyme,small molecule,"['BE0004295', 'BE0004302', 'BE0004303', 'BE0004307', 'BE0004308']",0,1,0,0,0,0
DB02581,"N(2)-carbamimidoyl-N-{2-[4-(3-{4-[(5-carboxyfuran-2-yl)methoxy]-2,3-dichlorophenyl}-1-methyl-1H-pyrazol-5-yl)piperidin-1-yl]-2-oxoethyl}-D-leucinamide",small molecule,['BE0001029'],0,1,0,0,0,0
DB02583,"N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine",small molecule,['BE0000330'],0,1,0,0,0,0
DB02585,4-(Hydroxymethyl)Benzamidine,small molecule,['BE0001583'],0,1,0,0,0,0
DB02586,"4,7-Dimethyl-[1,10]Phenanthroline",small molecule,['BE0001337'],0,1,0,0,0,0
DB02587,Colforsin,small molecule,"['BE0003732', 'BE0003731', 'BE0003733', 'BE0001195']",0,1,0,1,0,0
DB02588,"(2R)-2-[(1R)-1-{[(2S)-2-Carboxy-2-(4-hydroxyphenyl)acetyl]amino}-1-methoxy-2-oxoethyl]-5-methylene-5,6-dihydro-2H-1,3-oxazine-4-carboxylic acid",small molecule,['BE0001358'],0,1,0,0,0,0
DB02589,Se-Ethyl-Isoselenourea,small molecule,['BE0000263'],0,1,0,0,0,0
DB02590,Abequose,small molecule,['BE0001295'],0,1,0,0,0,0
DB02591,"5,6-Dimethylbenzimidazole",small molecule,['BE0001229'],0,1,0,0,0,0
DB02592,Carbaphosphonate,small molecule,['BE0001691'],0,1,0,0,0,0
DB02593,"7,8-Dihydroxy-1-Methoxy-3-Methyl-10-Oxo-4,10-Dihydro-1h,3h-Pyrano[4,3-B]Chromene-9-Carboxylic Acid",small molecule,['BE0001212'],0,1,0,0,0,0
DB02594,2'-Deoxycytidine,small molecule,"['BE0002018', 'BE0004639', 'BE0002804']",0,1,0,1,0,0
DB02595,"(2R,3S,5S)-2-(Hydroxymethyl)-5-[(2-sulfoethyl)carbamoyl]-3-pyrrolidiniumyl 2-acetamido-2-deoxy-4-O-sulfo-beta-D-glucopyranoside",small molecule,"['BE0002019', 'BE0001578']",0,1,0,0,0,0
DB02596,"alpha,beta-Methyleneadenosine 5'-triphosphate",small molecule,"['BE0001450', 'BE0001387', 'BE0001601', 'BE0001832', 'BE0002733', 'BE0002805', 'BE0002806', 'BE0002807']",0,1,0,0,0,0
DB02597,"[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala",small molecule,"['BE0001346', 'BE0000266', 'BE0003783']",0,1,0,0,0,0
DB02598,"N-Alpha-Acetyl-3,5-Diiodotyrosylglycine",small molecule,['BE0002200'],0,1,0,0,0,0
DB02599,"2,6-Diamino-8-Propylsulfanylmethyl-3h-Quinazoline-4-One",small molecule,['BE0001405'],0,1,0,0,0,0
DB02600,Oseltamivir acid,small molecule,['BE0001667'],0,1,0,0,0,0
DB02602,AL7182,small molecule,['BE0000322'],0,1,0,0,0,0
DB02603,1-Amino-6-Cyclohex-3-Enylmethyloxypurine,small molecule,['BE0001072'],0,1,0,0,0,0
DB02604,2-Deoxy-Glucose-6-Phosphate,small molecule,['BE0000916'],0,1,0,0,0,0
DB02606,2-Butanol,small molecule,['BE0001892'],0,1,0,1,0,0
DB02607,Adenosine Phosphonoacetic Acid,small molecule,['BE0003106'],0,1,0,0,0,0
DB02609,4-Hydroxy-L-Threonine-5-Monophosphate,small molecule,['BE0001581'],0,1,0,0,0,0
DB02610,"N-(2,3,4,5,6-Pentaflouro-Benzyl)-4-Sulfamoyl-Benzamide",small molecule,['BE0000322'],0,1,0,0,0,0
DB02611,Balanol Analog 1,small molecule,['BE0003761'],0,1,0,0,0,0
DB02613,Capric dimethyl amine oxide,small molecule,"['BE0001326', 'BE0000382', 'BE0001790', 'BE0004027']",0,1,0,0,0,0
DB02614,1(R)-1-Acetamido-2-(3-Carboxyphenyl)Ethyl Boronic Acid,small molecule,"['BE0001568', 'BE0003894']",0,1,0,0,0,0
DB02615,Compound 19,small molecule,"['BE0000623', 'BE0000123']",0,1,0,0,0,0
DB02616,FR117016,small molecule,['BE0002214'],0,1,0,0,0,0
DB02617,"1-(N-Imidazolyl)-2-Hydroxy-2-(2,3-Dichlorophenyl)Octane",small molecule,['BE0001246'],0,1,0,0,0,0
DB02620,3-(4-{2-[2-(2-bromo-acetylamino)-ethyldisulfanyl]-ethylcarbamoyl}-cyclohexylcarbamoyl)-pyrazine-2-carboxylic acid,small molecule,['BE0000623'],0,1,0,0,0,0
DB02621,Latrunculin A,small molecule,"['BE0002101', 'BE0004161']",0,1,0,0,0,0
DB02622,2-(Oxalyl-Amino)-Benzoic Acid,small molecule,['BE0000623'],0,1,0,0,0,0
DB02623,Aminophosphonic acid-guanylate ester,small molecule,['BE0004618'],0,1,0,0,0,0
DB02624,Homoserine Lactone,small molecule,['BE0000752'],0,1,0,0,0,0
DB02626,Phenylferricrocin-iron,small molecule,['BE0001326'],0,1,0,0,0,0
DB02627,"4,4'-Biphenyldiboronic Acid",small molecule,['BE0001358'],0,1,0,0,0,0
DB02628,"1-[3,3-Dimethyl-2-(2-Methylamino-Propionylamino)-Butyryl]-Pyrrolidine-2-Carboxylic Acid(1,2,3,4-Tetrahydro-Naphthalen-1-Yl)-Amide",small molecule,['BE0001156'],0,1,0,0,0,0
DB02630,L-xylitol 5-phosphate,small molecule,['BE0001250'],0,1,0,0,0,0
DB02632,4-nitrophenyl-beta-D-galactoside,small molecule,"['BE0001404', 'BE0001421']",0,1,0,0,0,0
DB02633,Cibacron Blue,small molecule,"['BE0001184', 'BE0000814']",0,1,0,0,0,0
DB02635,N-[O-Phosphono-Pyridoxyl]-Isoleucine,small molecule,['BE0000721'],0,1,0,0,0,0
DB02636,"9-Hydroxy-8-Methoxy-6-Nitro-Phenanthrol[3,4-D][1,3]Dioxole-5-Carboxylic Acid",small molecule,['BE0003768'],0,1,0,0,0,0
DB02637,Oxaloacetate Ion,small molecule,"['BE0004459', 'BE0001891', 'BE0000909']",0,1,0,0,0,0
DB02638,Terlipressin,small molecule,"['BE0000293', 'BE0000773', 'BE0000165']",1,0,0,1,0,0
DB02640,Fumagillin,small molecule,['BE0001534'],0,1,0,0,0,0
DB02641,Heptanamide,small molecule,['BE0001865'],0,1,0,0,0,0
DB02642,[[N-(Benzyloxycarbonyl)Amino]Methyl]Phosphate,small molecule,"['BE0001568', 'BE0003894', 'BE0000302']",0,1,0,0,0,0
DB02643,"N-Dodecyl-N,N-Dimethyl-3-Ammonio-1-Propanesulfonate",small molecule,"['BE0003418', 'BE0002196']",0,1,0,0,0,0
DB02644,N-omega-propyl-L-arginine,small molecule,"['BE0000005', 'BE0000067']",0,1,0,0,0,0
DB02645,"3,4-Epoxybutyl-Alpha-D-Glucopyranoside",small molecule,['BE0001847'],0,1,0,0,0,0
DB02646,Nitrosoethane,small molecule,['BE0004467'],0,1,0,0,0,0
DB02647,N-(5-Cyclopropyl-1h-Pyrazol-3-Yl)Benzamide,small molecule,['BE0001072'],0,1,0,0,0,0
DB02648,(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium,small molecule,"['BE0000496', 'BE0000373']",0,1,0,0,0,0
DB02651,"{[2-(1h-1,2,3-Benzotriazol-1-Yl)-2-(3,4-Difluorophenyl)Propane-1,3-Diyl]Bis[4,1-Phenylene(Difluoromethylene)]}Bis(Phosphonic Acid)",small molecule,['BE0000623'],0,1,0,0,0,0
DB02652,L-[(N-Hydroxyamino)Carbonyl]Phenylalanine,small molecule,['BE0003753'],0,1,0,0,0,0
DB02655,D-Aspartic Acid,small molecule,"['BE0001346', 'BE0001532']",0,1,0,0,0,0
DB02656,LY-294002,small molecule,"['BE0001277', 'BE0001315']",0,1,0,0,0,0
DB02657,Glucosamine 6-Phosphate,small molecule,"['BE0001423', 'BE0001686']",0,1,0,0,0,0
DB02658,"2,4-Dinitrophenyl 2-Deoxy-2-Fluoro-Beta-D-Allopyranoside",small molecule,['BE0001804'],0,1,0,0,0,0
DB02659,Cholic Acid,small molecule,"['BE0001033', 'BE0000465', 'BE0002088', 'BE0001967', 'BE0003986', 'BE0000335', 'BE0003385', 'BE0003987', 'BE0003988', 'BE0003989', 'BE0003990', 'BE0003991', 'BE0003992', 'BE0003993', 'BE0003994', 'BE0003995', 'BE0003996', 'BE0003997', 'BE0002705', 'BE0003999', 'BE0001392', 'BE0001777', 'BE0005788']",1,0,0,0,0,0
DB02660,Filaminast,small molecule,['BE0000487'],0,1,0,0,0,0
DB02661,"Adenosine-5'-diphosphate-2',3'-vanadate",small molecule,['BE0003094'],0,1,0,0,0,0
DB02662,Novo Nordisk a/S Compound,small molecule,['BE0000623'],0,1,0,0,0,0
DB02663,2-Amino-4-(Hydroxymethyl-Phosphinyl)Butanoic Acid,small molecule,['BE0001881'],0,1,0,0,0,0
DB02665,"(1R,2S)-2-Phenylcyclopropanaminium",small molecule,['BE0001739'],0,1,0,0,0,0
DB02666,(C8-R)-hydantocidin 5'-phosphate,small molecule,['BE0001441'],0,1,0,0,0,0
DB02668,JE-2147,small molecule,['BE0000787'],0,1,0,0,0,0
DB02669,RB106,small molecule,"['BE0001346', 'BE0003783']",0,1,0,0,0,0
DB02670,4-Deoxy-Alpha-D-Glucose,small molecule,['BE0004581'],0,1,0,0,0,0
DB02671,1-Methylimidazole,small molecule,"['BE0004467', 'BE0001604']",0,1,0,0,0,0
DB02673,"(4aS,6R,8aS)-11-[8-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)octyl]-6-hydroxy-3-methoxy-5,6,9,10-tetrahydro-4aH-[1]benzofuro[3a,3,2-ef][2]benzazepin-11-ium",small molecule,['BE0000426'],0,1,0,0,0,0
DB02676,"2-[3-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Propylamino]-2-Hydroxymethyl-Propane-1,3-Diol",small molecule,['BE0001287'],0,1,0,0,0,0
DB02677,D-naphthyl-1-acetamido boronic acid alanine,small molecule,['BE0001397'],0,1,0,0,0,0
DB02678,beta-D-Galactosamine,small molecule,['BE0001008'],0,1,0,0,0,0
DB02679,Cyanamide,small molecule,"['BE0000322', 'BE0003417']",0,1,0,0,0,0
DB02680,"1,3-Dinitrobenzene",small molecule,['BE0001911'],0,1,0,0,0,0
DB02681,"2,8-bis[oxido(oxo)vanadio]-1,1,1,3,5,5,7,7,9,9,9-undecaoxopentavanadoxane-2,8-diium",small molecule,"['BE0004552', 'BE0001224']",0,1,0,0,0,0
DB02684,5'-O-(L-Cysteinylsulfamoyl)adenosine,small molecule,['BE0000188'],0,1,0,0,0,0
DB02685,3-Methylphenylalanine,small molecule,['BE0000939'],0,1,0,0,0,0
DB02686,Undecyl-Beta-D-Maltopyranoside,small molecule,['BE0001440'],0,1,0,0,0,0
DB02688,"2,3-Didehydroalanine",small molecule,['BE0002667'],0,1,0,0,0,0
